batch,bo_random_fraction,budget,coverage_error,coverage_weight,design_space,dumb_psi_unit,estimator,final_score_only,flow_samples_per_pair,fmpe_max_iter,initial,marginal_jitter_std,method,n_obs,noise_std,ode_steps,posterior_mean_predictive_rmse,posterior_quality_objective,posterior_samples,predictive_timeout_seconds,predictive_weight,prior_std_normalized_rmse,prior_std_normalized_rmse_alpha,prior_std_normalized_rmse_beta,prior_std_normalized_rmse_delta,prior_std_normalized_rmse_gamma,range_normalized_rmse,range_normalized_rmse_alpha,range_normalized_rmse_beta,range_normalized_rmse_delta,range_normalized_rmse_gamma,raw_rmse,replicate,reward_mode,rmse_alpha,rmse_beta,rmse_delta,rmse_gamma,round,rounds,seed,simulations,target_mode,target_psi_unit,target_seed,target_theta,validation
14,0.2,500,0.24666666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo_marginal_random,10,0.06,8,0.9329880154179881,-0.36376418433918467,32,0.5,0.1,0.7232999697871139,0.7355564228836297,0.7649730534717613,0.6465794750911458,0.7460909277019184,0.20879871613071918,0.21233684937801092,0.2208286991723657,0.18665141699817997,0.21537789897432014,0.15147239980225494,4,rmse_coverage_predictive,0.21233684937801092,0.013249721950341941,0.011199085019890798,0.21537789897432014,30,30,40717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.16000000000000003,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,random,10,0.06,8,0.9587269586976765,-0.341092516655227,32,0.5,0.1,0.71090231264119,0.7125809997339765,0.6850333350152826,0.6255714085917624,0.8204235072237384,0.2052198207854593,0.205704416007912,0.19775209018747025,0.1805869105738937,0.23683586637256115,0.15705390590717302,5,rmse_coverage_predictive,0.205704416007912,0.011865125411248215,0.010835214634433621,0.23683586637256115,30,30,50717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.41083333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,fixed_dumb,10,0.06,8,1.0445274758871244,-0.501039471982665,32,0.5,0.1,1.0180246091271754,1.054840418772077,0.9048719276765781,0.9346562394105437,1.1777298506495029,0.29387839106061914,0.30450619986507815,0.26121402551310396,0.26981201571172037,0.3399813231525742,0.22848360909278365,5,rmse_coverage_predictive,0.30450619986507815,0.015672841530786238,0.01618872094270322,0.3399813231525742,30,30,50717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,80,0.2416666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,2.904228752701911,-0.607260534920812,32,0.5,0.1,0.8882683759509423,0.8636384574671901,0.8168725414478718,0.8408600769596473,1.03170242792906,0.25642099298395415,0.24931094795059772,0.23581079084927128,0.2427353958917309,0.2978268372442167,0.1944666241777221,5,rmse_coverage_predictive,0.24931094795059772,0.014148647450956276,0.014564123753503853,0.2978268372442167,0,30,50717,80,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,94,0.43,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0038788876501963,-0.47268458630439203,32,0.5,0.1,0.9172826676292833,0.813260200062871,0.8761936803088852,0.9370175486520103,1.042659241493367,0.2647966975393724,0.23476799771375378,0.2529353285942919,0.2704936669748207,0.3009897968746233,0.19118354122983536,5,rmse_coverage_predictive,0.23476799771375378,0.015176119715657514,0.01622962001848924,0.3009897968746233,1,30,50717,94,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,108,0.42250000000000004,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0464008644996923,-0.46411263161768895,32,0.5,0.1,0.8793536912142517,0.7596253977921685,0.890874921056922,0.7912724835881005,1.0756419624198157,0.2538475451677197,0.21928496394929256,0.25717343774325024,0.22842069070096682,0.310511088277369,0.19034768348860603,5,rmse_coverage_predictive,0.21928496394929256,0.015430406264595015,0.013705241442058008,0.310511088277369,2,30,50717,108,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,122,0.3375000000000001,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0799576492802927,-0.45092263199960225,32,0.5,0.1,0.895649940319518,0.8003491262367478,0.908610934164229,0.7981735497083635,1.0754661511687311,0.25855186707157296,0.2310408917392341,0.2622933837141775,0.2304128568920814,0.31046033594079886,0.19378100416557553,5,rmse_coverage_predictive,0.2310408917392341,0.015737603022850648,0.013824771413524884,0.31046033594079886,3,30,50717,122,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,136,0.33,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.036284622013674,-0.43850414572049323,32,0.5,0.1,0.8742550129000985,0.8001300453961976,0.8448655731377751,0.8190727060887439,1.0329517269776773,0.2523756835191258,0.2309776485481011,0.24389168304007097,0.23644592367310577,0.29818747881522545,0.18886625560919462,5,rmse_coverage_predictive,0.2309776485481011,0.014633500982404258,0.014186755420386346,0.29818747881522545,4,30,50717,136,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,150,0.3758333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0193609249517934,-0.47646800998156624,32,0.5,0.1,0.9719354060295817,0.878132254552335,0.9412980295674029,0.9286323312596508,1.1396790087389381,0.2805735841530536,0.25349494677494183,0.2717293353792022,0.2680730632154746,0.3289969912425959,0.20798030452620375,5,rmse_coverage_predictive,0.25349494677494183,0.016303760122752132,0.016084383792928474,0.3289969912425959,5,30,50717,150,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,164,0.33583333333333326,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.050929689823145,-0.44225376541317296,32,0.5,0.1,0.8771190613729944,0.795725544295012,0.7999252846329034,0.8334836095860868,1.0793418069779759,0.25320246309752514,0.22970617859989334,0.2309185392071974,0.24060599317983408,0.3115791414031758,0.19380845083550882,5,rmse_coverage_predictive,0.22970617859989334,0.013855112352431843,0.014436359590790045,0.3115791414031758,6,30,50717,164,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,178,0.30750000000000005,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0099497238115693,-0.4149987844912597,32,0.5,0.1,0.821438301026304,0.8230349402842226,0.8328374800083528,0.7293820834596269,0.9004987003530135,0.23712881211010273,0.2375897221627818,0.24041947163701605,0.21055447111375283,0.25995158352686026,0.1763458156599155,5,rmse_coverage_predictive,0.2375897221627818,0.014425168298220962,0.01263326826682517,0.25995158352686026,7,30,50717,178,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,192,0.35000000000000003,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9604193294714621,-0.4379887840451364,32,0.5,0.1,0.8814297478552633,0.8307781319902936,0.9184935179993182,0.822877657627223,0.9535696838042184,0.25444685109799015,0.23982498907072525,0.26514623993291636,0.23754431857060296,0.27527185681771593,0.18285708075793458,5,rmse_coverage_predictive,0.23982498907072525,0.015908774395974982,0.014252659114236177,0.27527185681771593,8,30,50717,192,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,206,0.30333333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9945097324249715,-0.4165861580961585,32,0.5,0.1,0.8358941335872989,0.7527346871836195,0.7688204553615382,0.8081820535640427,1.013839338239995,0.24130185152032801,0.21729578713691575,0.2219393484307374,0.2333020630897123,0.2926702074239466,0.18251478183856326,5,rmse_coverage_predictive,0.21729578713691575,0.013316360905844243,0.013998123785382737,0.2926702074239466,9,30,50717,206,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,220,0.3483333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0349964126753315,-0.43972688705540175,32,0.5,0.1,0.863059829535495,0.8244203492359145,0.8307450856007483,0.8474950437542803,0.9495788395510365,0.24914391245453527,0.23798965527838029,0.2398154493997754,0.2446507458242037,0.27411979931578173,0.18179882835869576,5,rmse_coverage_predictive,0.23798965527838029,0.014388926963986522,0.014679044749452221,0.27411979931578173,10,30,50717,220,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,234,0.31583333333333335,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0973739154250695,-0.41789602852773233,32,0.5,0.1,0.793973142070583,0.7445511837257243,0.7601888508681812,0.7485092670454904,0.9226432666429363,0.22920030365189203,0.21493341317475073,0.21944761884184835,0.21607601340982166,0.2663441691811475,0.17137461489329087,5,rmse_coverage_predictive,0.21493341317475073,0.013166857130510901,0.0129645608045893,0.2663441691811475,11,30,50717,234,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,248,0.30916666666666665,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9576202008369222,-0.4039202488520248,32,0.5,0.1,0.7997452306576815,0.779630385868133,0.8284901001413975,0.7427967424915289,0.8480636941296666,0.23086656210166592,0.22505990657468924,0.23916449116878793,0.2144269496153307,0.24481490104785578,0.16655159874381706,5,rmse_coverage_predictive,0.22505990657468924,0.014349869470127275,0.012865616976919842,0.24481490104785578,12,30,50717,248,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,262,0.3016666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0009970633952578,-0.399878199259256,32,0.5,0.1,0.7772121646984935,0.7487488077549218,0.7717983848725113,0.7434703479589571,0.8448311182075836,0.2243618262530635,0.21614516285635776,0.2227990026331314,0.2146214027643043,0.2438817367584605,0.16320352265046262,5,rmse_coverage_predictive,0.21614516285635776,0.013367940157987883,0.012877284165858257,0.2438817367584605,13,30,50717,262,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,276,0.31583333333333335,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9642505299975078,-0.4044463973331268,32,0.5,0.1,0.793497546373565,0.76730370159279,0.7513897783630272,0.738151719665126,0.9171449858733167,0.2290630110000427,0.22150149933239685,0.21690754540211352,0.21308604702572284,0.2647569522399375,0.17283807041126836,5,rmse_coverage_predictive,0.22150149933239685,0.01301445272412681,0.01278516282154337,0.2647569522399375,14,30,50717,276,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,290,0.2775,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9890148497827641,-0.36995331814549637,32,0.5,0.1,0.698629043510434,0.6723295594777816,0.7118799367445687,0.6159759529396105,0.7943307248797751,0.20167683316721993,0.19408482607431987,0.20550203655508525,0.17781694112201019,0.2293035289174644,0.15042846132961613,5,rmse_coverage_predictive,0.19408482607431987,0.012330122193305116,0.010669016467320611,0.2293035289174644,15,30,50717,290,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,304,0.2783333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9103087055568803,-0.3744907054165489,32,0.5,0.1,0.7408899343815204,0.7357168606306956,0.699871485171991,0.6861652513837314,0.8418061403396636,0.21387650152752752,0.21238316376623928,0.20203549518109612,0.1980788462974823,0.24300850086529235,0.16159202687520124,5,rmse_coverage_predictive,0.21238316376623928,0.012122129710865766,0.011884730777848938,0.24300850086529235,16,30,50717,304,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,318,0.32083333333333336,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.849474956206474,-0.3804792530664588,32,0.5,0.1,0.745902221245027,0.7669297000186402,0.8506658949900012,0.607955866004275,0.7580574239671913,0.21532342411247807,0.22139353437764048,0.24556609173145558,0.1755017414464901,0.21883232889432613,0.1559091546971428,5,rmse_coverage_predictive,0.22139353437764048,0.014733965503887335,0.010530104486789406,0.21883232889432613,17,30,50717,318,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,332,0.305,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9498425771209233,-0.37923838035788265,32,0.5,0.1,0.7205474172125936,0.6559291491524517,0.7699854115088666,0.6313344668139032,0.8249406413751534,0.20800412264579032,0.1893504354162451,0.22227564230336447,0.18225056218184793,0.2381398506817037,0.15236601827335294,5,rmse_coverage_predictive,0.1893504354162451,0.013336538538201867,0.010935033730910875,0.2381398506817037,18,30,50717,332,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,346,0.3325000000000001,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9852910127876213,-0.4104647953914812,32,0.5,0.1,0.7926234950366605,0.7261721813972382,0.7865700836031477,0.7407193252663061,0.9170323898799501,0.228810694112719,0.20962785220385663,0.2270632247523919,0.21382725091822993,0.26472444857639754,0.169095444481994,5,rmse_coverage_predictive,0.20962785220385663,0.013623793485143514,0.012829635055093795,0.26472444857639754,19,30,50717,346,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,360,0.31833333333333336,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.927795365486809,-0.38876824305229596,32,0.5,0.1,0.7496502027236612,0.7931297680030592,0.7209581865248239,0.6797403750510215,0.80477248131574,0.2164053731702817,0.22895684252943588,0.20812270153228576,0.19622414425738222,0.23231780436202282,0.16331514494214666,5,rmse_coverage_predictive,0.22895684252943588,0.012487362091937146,0.011773448655442933,0.23231780436202282,20,30,50717,360,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,374,0.3383333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.8444138856514817,-0.36903814092921217,32,0.5,0.1,0.6928668079135785,0.7067218098764951,0.7242214237280993,0.6136199643427649,0.7269040337069548,0.20001341903073067,0.20401301358718701,0.20906471697115608,0.17713682579671194,0.2098391197678676,0.14656404209188492,5,rmse_coverage_predictive,0.20401301358718701,0.012543883018269364,0.010628209547802716,0.2098391197678676,21,30,50717,374,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,388,0.315,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9075360338655247,-0.39297506694981277,32,0.5,0.1,0.7741278578666879,0.7363632881512111,0.8007252797287213,0.6865234175250945,0.8728994460617243,0.2234714635632603,0.2125697713177299,0.23114947789915785,0.1981822399565476,0.2519843650796059,0.16508768165399726,5,rmse_coverage_predictive,0.2125697713177299,0.01386896867394947,0.011890934397392855,0.2519843650796059,22,30,50717,388,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,402,0.28750000000000003,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9129059152875112,-0.3754355475633774,32,0.5,0.1,0.735324697544769,0.7496490873545975,0.7152498053107101,0.6689147573250492,0.807485140188719,0.21226995603462626,0.2164050511909671,0.20647483381698298,0.19309905760326518,0.23310088152728983,0.15925991014748025,5,rmse_coverage_predictive,0.2164050511909671,0.012388490029018978,0.01158594345619591,0.23310088152728983,23,30,50717,402,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,416,0.24833333333333338,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9276583673221807,-0.365058791715206,32,0.5,0.1,0.7281874898740648,0.761545128366051,0.8283118396094439,0.5827218199719452,0.740171171548819,0.2102096216496546,0.21983914243109387,0.2391130317857333,0.16821729981173558,0.21366901257005566,0.15353451977033855,5,rmse_coverage_predictive,0.21983914243109387,0.014346781907143996,0.010093037988704135,0.21366901257005566,24,30,50717,416,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,430,0.27416666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9469709915531093,-0.3685753042936789,32,0.5,0.1,0.7113066345666161,0.7280988981152866,0.7694235408999691,0.6361621404620118,0.711541958789197,0.2053365384717013,0.21018404741176536,0.2221134442297161,0.18364419152199551,0.20540447072332826,0.14719659034416888,5,rmse_coverage_predictive,0.21018404741176536,0.013326806653782965,0.01101865149131973,0.20540447072332826,25,30,50717,430,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,444,0.2908333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.8962128266412605,-0.3555430743626624,32,0.5,0.1,0.6693110531892509,0.6855812591909556,0.689234009964171,0.6093925400384453,0.6930364035634319,0.19321345836520298,0.19791026227263042,0.19896472059372966,0.1759164735166731,0.2000623770777788,0.1409320292475565,5,rmse_coverage_predictive,0.19791026227263042,0.011937883235623779,0.010554988411000386,0.2000623770777788,26,30,50717,444,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,458,0.33083333333333337,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.8932988710618239,-0.394363810326935,32,0.5,0.1,0.7701584350154631,0.7459011818485768,0.8041743381896694,0.6819548685567037,0.8486033514669024,0.22232558988741927,0.21532312406456794,0.2321451353145974,0.1968634134681944,0.24497068670231736,0.16333111517942284,5,rmse_coverage_predictive,0.21532312406456794,0.013928708118875845,0.011811804808091663,0.24497068670231736,27,30,50717,458,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,472,0.25166666666666665,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.8581945614507991,-0.34798324003631087,32,0.5,0.1,0.6902122605891546,0.668621523163549,0.6951606989266571,0.6499532420576902,0.747113578208722,0.19924711722456429,0.19301440819222632,0.20067560832767695,0.1876253396313387,0.21567311274701512,0.14494926665564759,5,rmse_coverage_predictive,0.19301440819222632,0.012040536499660616,0.011257520377880323,0.21567311274701512,28,30,50717,472,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,486,0.245,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9615359839653965,-0.360331070982096,32,0.5,0.1,0.7029613855394482,0.7482491313513041,0.759909400663324,0.6092955292965642,0.6943914808466002,0.20292747258555635,0.21600091870328958,0.21936694851634866,0.1758884689277034,0.20045355419488378,0.14758271856131858,5,rmse_coverage_predictive,0.21600091870328958,0.01316201691098092,0.010553308135662205,0.20045355419488378,29,30,50717,486,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.2316666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9454741285981612,-0.3593977121557036,32,0.5,0.1,0.7168391310172065,0.7543605348426455,0.7420853965854606,0.6268385102826498,0.74407208235807,0.20693363262922082,0.21776512892871577,0.21422160174015295,0.18095269132505595,0.21479510852295858,0.15316794312034537,5,rmse_coverage_predictive,0.21776512892871577,0.012853296104409176,0.010857161479503356,0.21479510852295858,30,30,50717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.23583333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo_marginal_random,10,0.06,8,0.8759698301186228,-0.34180199871549166,32,0.5,0.1,0.6763543477492306,0.6779999146047032,0.7206653127162326,0.5769451100220009,0.7298070536539858,0.19524668237029602,0.19572171660378437,0.20803815614617138,0.16654970728942026,0.2106771494418082,0.1440030545623402,5,rmse_coverage_predictive,0.19572171660378437,0.012482289368770282,0.009992982437365214,0.2106771494418082,30,30,50717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.24250000000000002,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,random,10,0.06,8,0.9425493786700757,-0.3492735808282047,32,0.5,0.1,0.673399332554395,0.6735432247198467,0.6348249575906603,0.641118366046098,0.7441107818609753,0.19439364296119716,0.19443518105142607,0.18325818007663025,0.18507493060956384,0.21480628010716854,0.1450784169421822,6,rmse_coverage_predictive,0.19443518105142607,0.010995490804597814,0.01110449583657383,0.21480628010716854,30,30,60717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.45,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,fixed_dumb,10,0.06,8,1.167579488840874,-0.6011614899491429,32,0.5,0.1,1.2883116572789088,1.4646490502258205,1.1460947711892204,1.182486659114971,1.360016148585624,0.3719035410650555,0.42280776170810364,0.3308490623314595,0.34135449547658486,0.3926028447440741,0.28884119314894113,6,rmse_coverage_predictive,0.42280776170810364,0.01985094373988757,0.02048126972859509,0.3926028447440741,30,30,60717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,80,0.12083333333333335,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9142394631607128,-0.38657743965239666,32,0.5,0.1,0.9177969566892954,0.9137814813290969,0.960343630118811,0.7681844152154388,1.0288783000938349,0.264945160002992,0.2637859921129246,0.277227326681819,0.22175573945595442,0.29701158176127007,0.19890490158015112,6,rmse_coverage_predictive,0.2637859921129246,0.016633639600909137,0.013305344367357265,0.29701158176127007,0,30,60717,80,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,94,0.17166666666666663,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.944005966106407,-0.39817491375274405,32,0.5,0.1,0.9036374083330001,0.9255758621798883,0.9249912786362193,0.7719927292201988,0.9919897632956938,0.2608576504754367,0.26719073659248926,0.2670219818593387,0.22285510501385783,0.286362778436061,0.19610584201287456,6,rmse_coverage_predictive,0.26719073659248926,0.01602131891156032,0.013371306300831469,0.286362778436061,1,30,60717,94,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,108,0.3375000000000001,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9537495937012466,-0.4407980382004154,32,0.5,0.1,0.9042970715046179,0.9550263500640639,0.978736103950392,0.7392020148344399,0.9442238171695757,0.26104807883029074,0.2756923601463366,0.2825367765406822,0.21338924112508884,0.2725739375090553,0.1941353471461477,6,rmse_coverage_predictive,0.2756923601463366,0.01695220659244093,0.012803354467505329,0.2725739375090553,2,30,60717,108,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,122,0.3591666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.4930651874593948,-0.49159476302842187,32,0.5,0.1,0.8746738023357026,0.8881781102353995,0.8900689206446031,0.8056913508729375,0.9147568275898702,0.25249657761581573,0.25639493551637055,0.25694076546574063,0.23258305915512184,0.26406755032602985,0.1843247422787733,6,rmse_coverage_predictive,0.25639493551637055,0.015416445927944437,0.01395498354930731,0.26406755032602985,3,30,60717,122,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,136,0.3508333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0282045966782565,-0.48594075564235995,32,0.5,0.1,1.023337056916398,1.147125585668213,1.060373580800276,0.8974142836182991,0.9884347775788037,0.29541196264120095,0.331146632839925,0.3061034861583034,0.2590611891108201,0.2853365424557551,0.21889150181083747,6,rmse_coverage_predictive,0.331146632839925,0.018366209169498205,0.015543671346649204,0.2853365424557551,4,30,60717,136,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,150,0.3508333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9444614946752604,-0.46474705536629757,32,0.5,0.1,0.9789293870498674,1.0396388232699563,1.052846454849604,0.8396812298108318,0.9835510402690777,0.2825925725654382,0.30011787723744754,0.303930592061381,0.2423950920323799,0.28392672893054427,0.20689924643788957,6,rmse_coverage_predictive,0.30011787723744754,0.01823583552368286,0.014543705521942793,0.28392672893054427,5,30,60717,150,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,164,0.2808333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.98236315784414,-0.436786483083299,32,0.5,0.1,0.9295633804490946,0.9664467549638622,1.0591280089864912,0.7587960141074349,0.93388274373859,0.26834183396555167,0.2789891470679131,0.30574392054731153,0.21904554150247132,0.2695887267445107,0.19430792754577822,6,rmse_coverage_predictive,0.2789891470679131,0.01834463523283869,0.013142732490148279,0.2695887267445107,6,30,60717,164,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,178,0.3175,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9706833627561556,-0.4358588133632965,32,0.5,0.1,0.8986415731711666,0.9130869427619851,0.9040072004477612,0.7800652235831731,0.9974069258917467,0.2594154770876809,0.2635854960985823,0.26096440026393747,0.2251854334106053,0.28792657857759857,0.19545251829817226,6,rmse_coverage_predictive,0.2635854960985823,0.015657864015836246,0.013511126004636317,0.28792657857759857,7,30,60717,178,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,192,0.2941666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9193842345131826,-0.4262868443432837,32,0.5,0.1,0.9034610985506927,1.0015137656677142,0.9098221014127283,0.7153944976708292,0.9871140294514988,0.26080675422529875,0.28911212110268536,0.26264301758265485,0.2065166029035152,0.28495527531233955,0.20321613934422142,6,rmse_coverage_predictive,0.28911212110268536,0.01575858105495929,0.012390996174210911,0.28495527531233955,8,30,60717,192,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,206,0.21750000000000003,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9685641105922221,-0.4092305618366872,32,0.5,0.1,0.8937352749123856,0.9257539715269062,0.8349561018799738,0.8286224327532808,0.9856085934893815,0.257999150777465,0.26724215233221227,0.24103106509096173,0.23920269230333466,0.28452069338335145,0.19543894378739807,6,rmse_coverage_predictive,0.26724215233221227,0.014461863905457704,0.014352161538200079,0.28452069338335145,9,30,60717,206,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
